id,name,category,price,image,description
263,GUISANTES 4X2'5KGR ARDO,Otros,15.57,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
302,GUISANTES AL NATURAL 24X500GRS,Otros,19.14,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
262,"GUISANTES EXTRA 16X400GRS ""MAHESO""",Otros,9.3,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
347,GUISANTES MEDIANO 6X3KGR BESANA,Otros,6.14,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
313,"GUISANTES SIMPLE 4X2,5KGS (CN) ""ERVILHAS""",Otros,19.98,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1564,GUISO AÑOJO CONGELADO 5KGR GRAUBEN,Otros,23.96,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
607,GULAS BANDEJA 20X200GRS,Otros,10.86,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
784,GURUMELOS CONGELADOS 5X1KGR,Otros,15.93,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1137,GYOZA POLLO O TERNERA 12X400GRS,Carnes,44.06,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1136,GYOZA VEGETARIANA 12X400GRS,Otros,12.35,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
314,"HABAS BABY EXTRAFINAS 4X2,5 KGS.ARDO.",Otros,11.08,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
287,"HABAS GORDAS 4X2,5KGS.""EXTRA"".",Otros,16.65,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
3007,"HABAS GORDAS 4X2.5GRS.ARDO""FAVAS""",Otros,8.73,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
155,"HABAS PEQUEÑAS ""CN"". 4X2'5KGR",Otros,18.5,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
628,HAMBURG TENERA HIG. 5.92 KG,Otros,21.87,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
623,"HAMBURGUESA 500GRS ""TOMAS GUERRERO""",Carnes,25.43,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
424,"HAMBURGUESA CERDO ""BATISTA"" 3'5KGR",Carnes,20.55,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1240,HAMBURGUESA CERDO 2'85KGR SIMONS,Carnes,22.56,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
624,HAMBURGUESA CERDO SR 2KGR,Carnes,43.69,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
743,HAMBURGUESA DE PINCHITO (EL NENE),Carnes,28.56,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1431,HAMBURGUESA DE VACA 3'2KGR SIMONS,Carnes,40.22,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
4825,"HAMBURGUESA DE VACUNO 180GRS ""EL NENE""",Carnes,25.28,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
929,HAMBURGUESA FALAFEL 50 UNIDADES,Carnes,17.02,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
318,HAMBURGUESA FRESCA POLLO TG 1KGR,Carnes,51.46,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
556,HAMBURGUESA IBERICA 1X3KGR EL NENE,Carnes,26.37,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1609,HAMBURGUESA MINI POLLO 4X1KGR SIMONS,Carnes,39.63,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
627,HAMBURGUESA MIXTA 4'8KGRS,Carnes,41.42,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1239,HAMBURGUESA POLLO 2'85KGR SIMONS,Carnes,21.05,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
19,HAMBURGUESA POLLO 5'28Kgrs.,Carnes,34.11,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1511,HAMBURGUESA POLLO CRUJIENTE 3KGR TOSCAMARE,Carnes,48.83,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1238,HAMBURGUESA TERNERA 2'85KGR SIMONS,Carnes,46.78,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1633,HAMBURGUESA TERNERA ESPECIAL 3'5KGR SIMON'S,Carnes,30.77,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1185,HAMBURGUESAS ANGUS 3'2KGR (SIMON'S),Carnes,36.87,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
6129,HAMBURGUESAS C/BACON Y QUESO (NENE),Carnes,53.96,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1204,HAMBURGUESAS CARRILLERAS S/GLUTEN 8X500GRS,Carnes,52.71,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1545,HAMBURGUESAS CERDO IBERICO (EL POZO),Carnes,52.86,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
736,HAMBURGUESAS DE ATUN 8X500GRS VICENTE,Carnes,10.59,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1050,HAMBURGUESAS DE CHOCO 8X500GRS VICENTE,Carnes,43.06,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1142,HAMBURGUESAS GRAN SABOR 4KGR (EL NENE),Carnes,34.4,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
390,HAMBURGUESAS ORTOLA 5KGR,Carnes,30.24,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
377,"HAMBURGUESAS POLLO ""BATISTA""  3'5KGR",Carnes,39.56,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
265,"HAMBURGUESAS POLLO 2KGS.""SR"".",Carnes,31.26,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
465,HAMBURGUESAS POLLO C/ESPINACAS (NENE),Carnes,32.65,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
742,HAMBURGUESAS POLLO EL NENE,Carnes,16.62,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1404,HAMBURGUESAS RETINTO 3'2KGR SIMON'S,Carnes,30.23,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
585,"HAMBURGUESAS TERNERA ""EL NENE""",Carnes,40.79,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
2114,HARINA DE FREIR 10KGR,Otros,17.66,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
993,HARINA SEMOLINA SACO 5 Kgrs.,Otros,24.73,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1008,HERRERAS,Otros,13.07,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
28,HIGADO DE CERDO FRESCO.,Carnes,29.71,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
4013,"HIGADO DE POLLO ""MEIGAL""",Carnes,31.2,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
629,HIGADO POLLO FRESCO 1KG TG,Carnes,42.47,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1047,HIGADO TERNERA,Carnes,35.11,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
989,HOJALDRE MIEL 180GRS (EL GUIJO),Otros,18.61,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1033,HOJALDRE POLLO-VERDURA-QUESO 4X550GRS COMIFRIO,Carnes,14.98,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1202,HUESOS DE RAPE,Pescados,20.24,https://images.unsplash.com/photo-1534482421-64566f976cfa?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1103,HUEVA BACALAO 24X200GRS TEJERO,Pescados,22.46,https://images.unsplash.com/photo-1534482421-64566f976cfa?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
204,HUEVA DE BACALAO 200/400GRS,Pescados,11.75,https://images.unsplash.com/photo-1534482421-64566f976cfa?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
138,HUEVA DE BACALAO 400/600GRS,Pescados,25.15,https://images.unsplash.com/photo-1534482421-64566f976cfa?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
15,HUEVA DE CABALLA,Conservas,16.16,https://images.unsplash.com/photo-1534483509839-1dc555708c4f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
224,HUEVA MERLUZA 0/50 1X5KGR,Pescados,11.14,https://images.unsplash.com/photo-1534482421-64566f976cfa?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1041,HUEVA MERLUZA INTERFOLIADA NZ 3X6KGR,Pescados,14.19,https://images.unsplash.com/photo-1534482421-64566f976cfa?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1095,HUEVA PESCADO ACEITE GIRASOL 50X125GRS TEJERO,Otros,22.97,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
858,HUEVAS BACALAO COCIDAS (TOSCAMARE),Pescados,8.46,https://images.unsplash.com/photo-1534482421-64566f976cfa?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
378,HUEVAS BACALAO COCIDAS 1X4KGS EMBUMAR,Pescados,11.48,https://images.unsplash.com/photo-1534482421-64566f976cfa?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1505,HUEVAS COCIDAS (OFERTA),Otros,21.33,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1310,HUEVAS DE ATUN CONGELADA,Pescados,32.55,https://images.unsplash.com/photo-1534482421-64566f976cfa?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
2166,HUEVAS DE BACALAO 0/50 1X5KGR,Pescados,34.02,https://images.unsplash.com/photo-1534482421-64566f976cfa?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
137,HUEVAS DE MERLUZA COCIDAS TOSCAMARE,Pescados,33.07,https://images.unsplash.com/photo-1534482421-64566f976cfa?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
2062,HUEVAS FRESCAS,Otros,20.63,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
115,HUEVAS LUMPO 1B.NEGRAS,Otros,13.38,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
2000,HUEVAS LUMPO 1B.ROJAS,Otros,12.0,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
385,HUEVAS MZA EMBUTIDAS 24X90GRS EMBUMAR,Otros,20.32,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
290,HUEVO BECHAMEL 3X1KGR ANEDILCO,Otros,24.6,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
321,HUEVO MOLL 5X500GRS CLAVO,Otros,21.28,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
790,HUEVOS CAMPEROS 30 DOCENAS,Otros,6.77,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
4046,HUEVOS CLARA BRIK 8X1KG,Otros,6.45,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
2175,HUEVOS COCIDOS PELADOS 70 UNIDADES,Otros,6.07,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
861,HUEVOS CODORNIZ 12X24 UNIDADES,Otros,8.27,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1561,HUEVOS CHOCO 1KGR AMADOR,Mariscos,84.73,https://images.unsplash.com/photo-1565680018434-b513d5e5fd47?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
141,"HUEVOS CHOCO 8KG ""IKAGEL""",Mariscos,57.39,https://images.unsplash.com/photo-1565680018434-b513d5e5fd47?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
631,HUEVOS CHOCO EUROMAR 1X6KGR,Mariscos,57.45,https://images.unsplash.com/photo-1565680018434-b513d5e5fd47?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
191,HUEVOS CHOCO FRESCOS 1X3KGS.,Mariscos,78.53,https://images.unsplash.com/photo-1565680018434-b513d5e5fd47?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
149,HUEVOS DE CHOCO GRANEL 6KG,Mariscos,47.98,https://images.unsplash.com/photo-1565680018434-b513d5e5fd47?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
356,HUEVOS DE CHOCO INDIO 10X2KGR,Mariscos,15.69,https://images.unsplash.com/photo-1565680018434-b513d5e5fd47?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
441,HUEVOS LIQUIDOS 1X10 LITROS,Otros,20.73,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1194,HUEVOS LIQUIDOS BRIK 1KGR,Otros,19.33,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
568,HUEVOS M ESTUCHADOS 20 DOCENAS,Otros,22.91,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
862,"HUEVOS MORENOS ""L"" 30 DOCENAS",Otros,13.67,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
382,"HUEVOS MORENOS ""M"" 1X30 DOCENAS",Otros,12.1,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
395,HUEVOS YEMA BRIK 8X1KGR,Otros,7.23,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
951,HUMMUS (CREMA GARBANZOS) 1KGR,Otros,5.45,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
0,JACOBITOS 1X4KGR ORTOLA,Otros,24.16,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
570,JALAPEÑO 3X1000GRS EUROFRITS,Otros,6.65,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
905,JAMON CEBO IBERICO (TARTESOS),Carnes,31.96,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
4042,JAMON CERDO C/HUESO.,Carnes,16.45,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
672,JAMON CERDO S/HUESO.,Carnes,34.66,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
781,JAMON COCIDO EXTRA (FAMADESA),Otros,20.8,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
116,JAMON CURADO DESHUESADO (FAMADESA),Otros,19.08,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
3006,JAMON CURADO EN LONCHAS 500GRS (EL CHATO),Otros,21.96,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
645,JAMON FRESCO FACCSA,Otros,15.55,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1297,JAMON SERRANO 500GRS FAMADESA,Otros,9.03,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
442,JAMONCITO PAVO 1X10KGS.,Carnes,16.97,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
443,JAMONCITO POLLO 1x10KG. (EULOGIO MATO),Carnes,14.09,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
2084,JAMONCITO POLLO 1X10KGR TG,Carnes,33.68,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1154,JAMONCITOS PAVO FRESCOS (AVISERRANO),Carnes,48.9,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
4022,JAMONCITOS POLLO BANDEJA TG,Carnes,40.98,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1019,"JUDIAS EXTRA-FINAS 4X2,5KGS.",Otros,18.42,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
267,"JUDIAS PLANAS 4X2,5KG.""FEIJAO VERDE PLANA""",Otros,24.32,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
268,"JUDIAS REDONDAS 4X2,5KGRS ""FEIJAO REDONDA""",Otros,20.69,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
2161,"JUDIAS VERDES 12X400GRS ""MAHESO""",Otros,8.03,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1004,JURELES,Otros,9.4,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
375,KEBAB DE POLLO 1X20KGR,Carnes,31.18,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1393,KEBAB DE TERNERA 10KGR,Carnes,16.77,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
931,KEBAB LONCHEADO 1KGR,Otros,18.18,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
393,KETCHUP BIDON 4600GRS C/DOSIFICADOR,Otros,20.48,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1459,KETCHUP CHOVI 6X1900GRS,Otros,11.24,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1294,KETCHUP MONODOSIS 200X12GRS (JJJ),Otros,18.44,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
610,KETCHUP PLUS 12X280GRS CHOVI,Otros,8.32,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
922,KETCHUP SOBRES 10X16UNID. CHOVI,Otros,6.4,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
613,KETCHUP SOBRES CHOVI 252 UNIDADES,Otros,24.97,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1540,LAGARTILLO DE IBERICO FRESCO,Carnes,34.04,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1482,LAGARTO DE CERDO DUROC,Carnes,41.81,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1119,LAGARTO IBERICO KGR,Carnes,35.88,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1216,LAGRIMITAS DE POLLO 1X6KGS.,Carnes,23.9,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
974,LAGRIMITAS POLLO 3KGR ORTOLA,Carnes,45.9,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1514,LAGRIMITAS POLLO CRUJIENTES 3KGR TOSCAMARE,Carnes,48.92,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1495,LAGRIMITAS POLLO EMPANADAS 300GRS (BATISTA),Carnes,47.88,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
598,LAGRIMITAS POLLO FRESCAS TG,Carnes,54.46,https://images.unsplash.com/photo-1607623814075-e51df1bdc82f?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1053,LANGOSTA 400/600,Otros,16.17,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
1469,LANGOSTA CRUDA 400/500 (ARROZANTE),Otros,17.25,https://images.unsplash.com/photo-1542838132-92c53300491e?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
42,LANGOSTINO 40/60 IQF 2X6,Mariscos,39.62,https://images.unsplash.com/photo-1565680018434-b513d5e5fd47?auto=format&fit=crop&w=400&q=80,Calidad premium de ToscaMare seleccionada para ti.
